GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400389,271,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,0,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,151,248,1,1,20241222,SAC,IND
Shot Chart Detail,0022400389,351,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,7,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-205,186,1,1,20241222,SAC,IND
Shot Chart Detail,0022400389,390,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,5,53,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,154,225,1,1,20241222,SAC,IND
Shot Chart Detail,0022400389,563,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,6,11,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,110,253,1,0,20241222,SAC,IND
Shot Chart Detail,0022400389,577,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,4,52,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1,44,1,1,20241222,SAC,IND
Shot Chart Detail,0022400403,37,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,9,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,152,227,1,0,20241223,GSW,IND
Shot Chart Detail,0022400403,66,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,6,44,Made Shot,Running Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,43,25,1,1,20241223,GSW,IND
Shot Chart Detail,0022400403,79,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,5,52,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-188,186,1,1,20241223,GSW,IND
Shot Chart Detail,0022400403,299,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,2,45,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-197,221,1,0,20241223,GSW,IND
Shot Chart Detail,0022400403,310,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,2,11,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,42,29,1,1,20241223,GSW,IND
Shot Chart Detail,0022400403,313,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,1,53,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,67,256,1,1,20241223,GSW,IND
Shot Chart Detail,0022400403,367,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,8,33,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-210,159,1,0,20241223,GSW,IND
Shot Chart Detail,0022400403,419,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,5,1,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,157,111,1,1,20241223,GSW,IND
Shot Chart Detail,0022400403,447,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,2,50,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,78,172,1,1,20241223,GSW,IND
Shot Chart Detail,0022400403,494,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,0,1,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,33,-1,333,1,0,20241223,GSW,IND
Shot Chart Detail,0022400403,627,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,1,56,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,208,183,1,0,20241223,GSW,IND
Shot Chart Detail,0022400410,65,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,7,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-112,264,1,0,20241226,IND,OKC
Shot Chart Detail,0022400410,260,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,4,52,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,87,32,1,0,20241226,IND,OKC
Shot Chart Detail,0022400410,352,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,9,50,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-20,135,1,0,20241226,IND,OKC
Shot Chart Detail,0022400410,392,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,6,52,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,45,88,1,1,20241226,IND,OKC
Shot Chart Detail,0022400410,585,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,4,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-153,225,1,0,20241226,IND,OKC
Shot Chart Detail,0022400410,596,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,3,42,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-11,77,1,1,20241226,IND,OKC
Shot Chart Detail,0022400420,37,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,8,16,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,104,230,1,0,20241227,BOS,IND
Shot Chart Detail,0022400420,41,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,7,59,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,178,184,1,0,20241227,BOS,IND
Shot Chart Detail,0022400420,52,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,6,54,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-138,162,1,1,20241227,BOS,IND
Shot Chart Detail,0022400420,80,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,4,39,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,206,144,1,0,20241227,BOS,IND
Shot Chart Detail,0022400420,235,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,6,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-174,196,1,1,20241227,BOS,IND
Shot Chart Detail,0022400420,255,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,5,10,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,181,181,1,1,20241227,BOS,IND
Shot Chart Detail,0022400420,264,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,4,32,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,202,136,1,0,20241227,BOS,IND
Shot Chart Detail,0022400420,271,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,3,53,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,12,1,0,20241227,BOS,IND
Shot Chart Detail,0022400420,296,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,1,37,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-105,151,1,1,20241227,BOS,IND
Shot Chart Detail,0022400420,358,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,8,51,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,1,156,1,1,20241227,BOS,IND
Shot Chart Detail,0022400420,367,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,7,57,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,140,203,1,0,20241227,BOS,IND
Shot Chart Detail,0022400420,382,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,6,54,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,147,221,1,1,20241227,BOS,IND
Shot Chart Detail,0022400420,385,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,6,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,10,1,0,20241227,BOS,IND
Shot Chart Detail,0022400437,9,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,11,22,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,54,33,1,1,20241229,BOS,IND
Shot Chart Detail,0022400437,24,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,9,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-28,13,1,1,20241229,BOS,IND
Shot Chart Detail,0022400437,43,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,7,21,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,49,175,1,1,20241229,BOS,IND
Shot Chart Detail,0022400437,49,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,6,43,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,143,55,1,0,20241229,BOS,IND
Shot Chart Detail,0022400437,222,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,7,7,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-82,259,1,1,20241229,BOS,IND
Shot Chart Detail,0022400437,251,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,5,16,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,66,111,1,1,20241229,BOS,IND
Shot Chart Detail,0022400437,270,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,2,24,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,234,83,1,0,20241229,BOS,IND
Shot Chart Detail,0022400437,292,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,0,35,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,34,32,1,1,20241229,BOS,IND
Shot Chart Detail,0022400437,303,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,11,41,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,60,72,1,1,20241229,BOS,IND
Shot Chart Detail,0022400437,309,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,11,2,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,54,13,1,1,20241229,BOS,IND
Shot Chart Detail,0022400437,326,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,9,21,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,92,243,1,0,20241229,BOS,IND
Shot Chart Detail,0022400437,363,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,6,22,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,43,19,1,0,20241229,BOS,IND
Shot Chart Detail,0022400437,380,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,5,13,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,15,1,1,20241229,BOS,IND
Shot Chart Detail,0022400437,414,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,2,44,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,35,1,0,20241229,BOS,IND
Shot Chart Detail,0022400437,444,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,0,3,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-45,36,1,0,20241229,BOS,IND
Shot Chart Detail,0022400437,531,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,7,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,27,1,1,20241229,BOS,IND
Shot Chart Detail,0022400437,556,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,5,9,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,156,204,1,0,20241229,BOS,IND
Shot Chart Detail,0022400437,589,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,2,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,22,1,1,20241229,BOS,IND
Shot Chart Detail,0022400437,601,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,2,14,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,86,245,1,0,20241229,BOS,IND
Shot Chart Detail,0022400450,76,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,6,11,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,154,107,1,1,20241231,IND,MIL
Shot Chart Detail,0022400450,239,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,7,31,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,123,92,1,1,20241231,IND,MIL
Shot Chart Detail,0022400450,256,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,6,7,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,75,273,1,0,20241231,IND,MIL
Shot Chart Detail,0022400450,296,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,3,15,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,159,94,1,0,20241231,IND,MIL
Shot Chart Detail,0022400450,336,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,1,4,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,107,67,1,0,20241231,IND,MIL
Shot Chart Detail,0022400450,344,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,0,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,91,259,1,0,20241231,IND,MIL
Shot Chart Detail,0022400450,362,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,11,14,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,-74,100,1,0,20241231,IND,MIL
Shot Chart Detail,0022400450,375,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,10,13,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,224,142,1,0,20241231,IND,MIL
Shot Chart Detail,0022400450,478,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,3,16,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-23,55,1,0,20241231,IND,MIL
Shot Chart Detail,0022400450,483,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,2,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-15,262,1,1,20241231,IND,MIL
Shot Chart Detail,0022400450,498,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,1,41,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-4,163,1,0,20241231,IND,MIL
Shot Chart Detail,0022400450,607,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,6,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-217,105,1,0,20241231,IND,MIL
Shot Chart Detail,0022400450,676,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,0,47,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,210,173,1,0,20241231,IND,MIL
Shot Chart Detail,0022400463,22,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,9,33,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-50,255,1,1,20250102,MIA,IND
Shot Chart Detail,0022400463,27,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,9,5,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,50,1,1,20250102,MIA,IND
Shot Chart Detail,0022400463,40,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,7,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-59,245,1,1,20250102,MIA,IND
Shot Chart Detail,0022400463,58,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,6,33,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,153,230,1,0,20250102,MIA,IND
Shot Chart Detail,0022400463,109,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,3,0,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-44,57,1,1,20250102,MIA,IND
Shot Chart Detail,0022400463,114,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,2,31,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,59,126,1,1,20250102,MIA,IND
Shot Chart Detail,0022400463,122,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,1,27,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,212,197,1,0,20250102,MIA,IND
Shot Chart Detail,0022400463,124,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,1,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,17,269,1,1,20250102,MIA,IND
Shot Chart Detail,0022400463,138,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,0,37,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,172,180,1,0,20250102,MIA,IND
Shot Chart Detail,0022400463,289,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,0,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-82,267,1,0,20250102,MIA,IND
Shot Chart Detail,0022400463,308,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,10,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,86,257,1,0,20250102,MIA,IND
Shot Chart Detail,0022400463,359,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,5,57,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,74,133,1,1,20250102,MIA,IND
Shot Chart Detail,0022400463,374,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,4,55,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-26,163,1,1,20250102,MIA,IND
Shot Chart Detail,0022400463,384,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,4,32,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-29,279,1,1,20250102,MIA,IND
Shot Chart Detail,0022400463,396,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,3,15,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,224,67,1,0,20250102,MIA,IND
Shot Chart Detail,0022400463,406,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,2,21,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,173,29,1,1,20250102,MIA,IND
Shot Chart Detail,0022400463,424,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,1,23,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,148,217,1,1,20250102,MIA,IND
Shot Chart Detail,0022400463,529,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,6,51,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,50,17,1,0,20250102,MIA,IND
Shot Chart Detail,0022400463,549,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,5,14,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,42,39,1,1,20250102,MIA,IND
Shot Chart Detail,0022400463,552,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,4,28,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,114,254,1,0,20250102,MIA,IND
Shot Chart Detail,0022400463,575,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,2,19,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-39,39,1,1,20250102,MIA,IND
Shot Chart Detail,0022400480,28,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,9,12,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,4,159,1,1,20250104,IND,PHX
Shot Chart Detail,0022400480,37,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,8,14,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-27,185,1,1,20250104,IND,PHX
Shot Chart Detail,0022400480,71,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,5,32,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-116,239,1,1,20250104,IND,PHX
Shot Chart Detail,0022400480,95,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,4,20,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-221,132,1,0,20250104,IND,PHX
Shot Chart Detail,0022400480,137,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,1,11,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-148,241,1,0,20250104,IND,PHX
Shot Chart Detail,0022400480,150,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,0,0,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20250104,IND,PHX
Shot Chart Detail,0022400480,294,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,2,2,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,89,272,1,0,20250104,IND,PHX
Shot Chart Detail,0022400480,312,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,0,33,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,170,225,1,0,20250104,IND,PHX
Shot Chart Detail,0022400480,349,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,9,35,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,1,1,1,20250104,IND,PHX
Shot Chart Detail,0022400480,353,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,9,5,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-20,190,1,0,20250104,IND,PHX
Shot Chart Detail,0022400480,395,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,6,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,233,127,1,0,20250104,IND,PHX
Shot Chart Detail,0022400480,400,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,5,45,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,210,172,1,0,20250104,IND,PHX
Shot Chart Detail,0022400480,407,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,5,27,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,34,39,1,0,20250104,IND,PHX
Shot Chart Detail,0022400480,424,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,3,48,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,157,1,1,0,20250104,IND,PHX
Shot Chart Detail,0022400480,576,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,7,9,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,27,1,1,20250104,IND,PHX
